FECHA,HORA,LATITUD,LONGITUD,PM 1.0 [ug/m^3],PM 2.5 [ug/m^3],PM 10 [ug/m^3],TEMPERATURA [°C],HUMEDAD [%],FORMALDEHIDO [mg/m^3],SATELITES,ALTURA,HDP,TIEMPO SATELITAL,IPM 1.0 [%],IPM 2.5 [%],IPM 10 [%],ITEMP [°C],IHUM [%],IFORM [%],PM 2.5 ICCA,PM 2.5 CALIDAD DE AIRE,PM 10 ICCA,PM 10 CALIDAD DE AIRE,TDM [s],FECHA_HORA
2025/03/06,18:18:55,13.698816,-89.19698,21,29,30,24.8,76.3,0.1,07,693.6,1.13,00:21:33,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-03-06 18:18:55
2025/03/06,18:19:32,13.698698,-89.19643,23,34,36,24.7,76.5,0.2,07,699.1,1.13,00:22:13,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,33.33333,BUENA,30,2025-03-06 18:19:32
2025/03/06,18:20:13,13.698659,-89.1959,20,29,30,24.7,76.6,0.1,07,690.2,1.13,00:22:57,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-03-06 18:20:13
2025/03/06,18:20:57,13.698635,-89.19528,21,30,30,24.7,77.4,0.0,07,696.0,1.13,00:23:43,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-06 18:20:57
2025/03/06,18:21:42,NO DATA,NO DATA,21,29,31,24.7,76.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,28.7037,BUENA,30,2025-03-06 18:21:42
2025/03/06,18:22:28,NO DATA,NO DATA,18,27,28,24.8,77.0,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.92593,BUENA,30,2025-03-06 18:22:28
2025/03/06,18:23:13,NO DATA,NO DATA,38,48,49,24.8,76.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,115.759,NO SATISFACTORIA,45.37037,BUENA,30,2025-03-06 18:23:13
2025/03/06,18:23:58,NO DATA,NO DATA,23,31,32,24.8,76.5,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,29.62963,BUENA,30,2025-03-06 18:23:58
2025/03/06,18:24:44,NO DATA,NO DATA,18,29,29,24.7,76.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,26.85185,BUENA,30,2025-03-06 18:24:44
2025/03/06,18:25:30,13.698142,-89.1918,22,30,30,24.7,76.9,0.0,07,672.5,1.14,00:28:11,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-06 18:25:30
2025/03/06,18:26:11,NO DATA,NO DATA,19,27,27,24.8,76.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.0,BUENA,30,2025-03-06 18:26:11
2025/03/06,18:26:57,NO DATA,NO DATA,19,26,26,24.7,76.5,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,24.07407,BUENA,30,2025-03-06 18:26:57
2025/03/06,18:27:42,13.698633,-89.1907,769,0,39424,117.6,25.3,3.3,07,663.9,1.14,00:30:22,±10%,±10%,±10%,±0.5°C,±2%,±5%,0.0,BUENA,43417.66,PELIGROSO,30,2025-03-06 18:27:42
2025/03/06,18:28:22,NO DATA,NO DATA,20,28,29,24.7,77.3,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,26.85185,BUENA,30,2025-03-06 18:28:22
2025/03/06,18:29:08,NO DATA,NO DATA,22,33,33,24.7,77.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,30.55556,BUENA,30,2025-03-06 18:29:08
2025/03/06,18:29:53,13.699835,-89.19108,19712,9216,5632,0.0,0.0,332.8,07,658.5,1.15,00:32:31,±10%,±10%,±10%,±0.5°C,±2%,±5%,7465.799,PELIGROSO,6058.733,PELIGROSO,30,2025-03-06 18:29:53
2025/03/07,17:03:08,NO DATA,NO DATA,8,11,12,23.8,73.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,35.94771,BUENA,11.11111,BUENA,30,2025-03-07 17:03:08
2025/03/07,17:03:56,13.711432,-89.20376,8,10,10,23.8,73.1,0.0,06,723.8,1.79,23:06:39,±10%,±10%,±10%,±0.5°C,±2%,±5%,32.67974,BUENA,9.259259,BUENA,30,2025-03-07 17:03:56
2025/03/07,17:04:35,13.710896,-89.20361,21,28,28,24.1,72.7,0.0,06,714.7,1.78,23:07:20,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,25.92593,BUENA,30,2025-03-07 17:04:35
2025/03/07,17:05:16,13.710618,-89.20358,15,20,21,24.3,72.2,0.1,06,716.3,1.78,23:08:00,±10%,±10%,±10%,±0.5°C,±2%,±5%,59.92712,SATISFACTORIA,19.44444,BUENA,30,2025-03-07 17:05:16
2025/03/07,17:05:56,NO DATA,NO DATA,21,29,29,24.5,71.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,26.85185,BUENA,30,2025-03-07 17:05:56
2025/03/07,17:06:42,13.709672,-89.20394,21,29,29,24.7,71.0,0.0,06,714.9,1.77,23:09:27,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,26.85185,BUENA,30,2025-03-07 17:06:42
2025/03/07,17:07:23,NO DATA,NO DATA,17,22,22,24.8,70.1,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,20.37037,BUENA,30,2025-03-07 17:07:23
2025/03/07,17:08:09,13.708545,-89.204,16,22,23,24.9,69.8,0.0,06,710.8,1.75,23:10:52,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,21.2963,BUENA,30,2025-03-07 17:08:09
2025/03/07,17:08:49,NO DATA,NO DATA,23,31,33,25.0,69.7,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,30.55556,BUENA,30,2025-03-07 17:08:49
2025/03/07,17:09:34,13.707424,-89.20415,16,23,23,25.1,69.7,0.0,06,700.3,1.74,23:12:17,±10%,±10%,±10%,±0.5°C,±2%,±5%,65.87854,SATISFACTORIA,21.2963,BUENA,30,2025-03-07 17:09:34
2025/03/07,17:10:14,NO DATA,NO DATA,15,20,20,25.2,69.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,59.92712,SATISFACTORIA,18.51852,BUENA,30,2025-03-07 17:10:14
2025/03/07,17:10:59,13.706222,-89.20426,14,20,20,25.3,69.0,0.0,06,702.2,1.74,23:13:41,±10%,±10%,±10%,±0.5°C,±2%,±5%,59.92712,SATISFACTORIA,18.51852,BUENA,30,2025-03-07 17:10:59
2025/03/07,17:11:38,13.705760,-89.20438,17,24,26,25.4,68.7,0.0,06,710.8,1.73,23:14:23,±10%,±10%,±10%,±0.5°C,±2%,±5%,67.86235,SATISFACTORIA,24.07407,BUENA,30,2025-03-07 17:11:38
2025/03/07,17:12:19,13.705051,-89.20441,15,23,23,25.5,68.6,0.0,06,698.2,1.73,23:15:04,±10%,±10%,±10%,±0.5°C,±2%,±5%,65.87854,SATISFACTORIA,21.2963,BUENA,30,2025-03-07 17:12:19
2025/03/07,17:13:01,13.704798,-89.20428,16,20,21,25.5,68.6,0.0,07,699.0,1.17,23:15:47,±10%,±10%,±10%,±0.5°C,±2%,±5%,59.92712,SATISFACTORIA,19.44444,BUENA,30,2025-03-07 17:13:01
2025/03/07,17:13:44,13.704635,-89.20432,17,25,25,25.5,69.2,0.0,07,693.7,1.17,23:16:29,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,23.14815,BUENA,30,2025-03-07 17:13:44
2025/03/07,17:14:29,13.704065,-89.20443,18,23,24,25.6,68.3,0.1,07,689.3,1.17,23:17:10,±10%,±10%,±10%,±0.5°C,±2%,±5%,65.87854,SATISFACTORIA,22.22222,BUENA,30,2025-03-07 17:14:29
2025/03/07,17:15:09,13.703534,-89.20446,26,32,33,25.7,68.1,0.1,07,685.0,1.17,23:17:50,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,30.55556,BUENA,30,2025-03-07 17:15:09
2025/03/07,17:15:49,13.702872,-89.20454,15,21,21,25.8,67.4,0.0,07,689.8,1.16,23:18:34,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,19.44444,BUENA,30,2025-03-07 17:15:49
2025/03/07,17:16:34,13.702310,-89.20459,16,19,20,25.8,67.1,0.0,07,687.3,1.16,23:19:14,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,18.51852,BUENA,30,2025-03-07 17:16:34
2025/03/07,17:17:13,13.701717,-89.20467,20,28,30,25.8,67.2,0.1,07,687.8,1.16,23:19:56,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,27.77778,BUENA,30,2025-03-07 17:17:13
2025/03/07,17:17:55,NO DATA,NO DATA,20,27,28,25.8,67.4,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.92593,BUENA,30,2025-03-07 17:17:55
2025/03/07,17:18:41,13.700765,-89.20485,20,25,27,25.9,67.3,0.1,07,697.3,1.16,23:21:22,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,25.0,BUENA,30,2025-03-07 17:18:41
2025/03/07,17:19:21,13.700748,-89.20483,20,27,28,25.9,67.1,0.1,07,698.6,1.16,23:21:23,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.92593,BUENA,30,2025-03-07 17:19:21
2025/03/07,17:19:58,13.699779,-89.20482,18,24,24,25.9,67.2,0.0,07,712.6,1.31,23:22:37,±10%,±10%,±10%,±0.5°C,±2%,±5%,67.86235,SATISFACTORIA,22.22222,BUENA,30,2025-03-07 17:19:58
2025/03/07,17:20:37,NO DATA,NO DATA,30,36,38,25.9,67.2,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,91.66801,SATISFACTORIA,35.18518,BUENA,30,2025-03-07 17:20:37
2025/03/07,17:21:22,NO DATA,NO DATA,17,22,23,25.9,68.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,21.2963,BUENA,30,2025-03-07 17:21:22
2025/03/07,17:22:07,13.699402,-89.20417,20,27,29,26.0,68.1,0.1,09,692.9,1.13,23:24:46,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,26.85185,BUENA,30,2025-03-07 17:22:07
2025/03/07,17:22:46,NO DATA,NO DATA,45,58,59,26.0,67.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,135.4377,NO SATISFACTORIA,52.5,SATISFACTORIA,30,2025-03-07 17:22:46
2025/03/07,17:23:31,13.699292,-89.20308,143,167,170,26.0,67.3,0.2,09,689.3,1.14,23:26:10,±10%,±10%,±10%,±0.5°C,±2%,±5%,208.7,MUY DAÑINA PARA LA SALUD,108.4242,NO SATISFACTORIA,30,2025-03-07 17:23:31
2025/03/07,17:24:09,13.699213,-89.20246,16,21,21,26.0,66.3,0.0,08,689.6,1.23,23:26:50,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,19.44444,BUENA,30,2025-03-07 17:24:09
2025/03/07,17:24:50,NO DATA,NO DATA,28,37,38,26.0,65.7,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,93.65182,SATISFACTORIA,35.18518,BUENA,30,2025-03-07 17:24:50
2025/03/07,17:25:35,13.699229,-89.20182,41,52,54,26.0,65.6,0.2,09,698.9,0.90,23:27:36,±10%,±10%,±10%,±0.5°C,±2%,±5%,123.6305,NO SATISFACTORIA,50.0,BUENA,30,2025-03-07 17:25:35
2025/03/07,17:26:12,NO DATA,NO DATA,27,35,35,25.9,65.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,32.40741,BUENA,30,2025-03-07 17:26:12
2025/03/07,17:26:57,13.699147,-89.20049,44,65,75,26.0,66.7,0.5,09,693.7,0.90,23:29:38,±10%,±10%,±10%,±0.5°C,±2%,±5%,149.2128,NO SATISFACTORIA,60.5,SATISFACTORIA,30,2025-03-07 17:26:57
2025/03/07,17:27:37,13.698948,-89.20007,24,34,36,26.0,65.9,0.1,09,680.8,0.91,23:30:16,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,33.33333,BUENA,30,2025-03-07 17:27:37
2025/03/07,17:28:16,NO DATA,NO DATA,47,55,55,26.0,65.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,129.5341,NO SATISFACTORIA,50.92593,BUENA,30,2025-03-07 17:28:16
2025/03/07,17:29:01,NO DATA,NO DATA,27,36,36,26.0,64.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,91.66801,SATISFACTORIA,33.33333,BUENA,30,2025-03-07 17:29:01
2025/03/07,17:29:47,NO DATA,NO DATA,16,20,20,25.9,64.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,59.92712,SATISFACTORIA,18.51852,BUENA,30,2025-03-07 17:29:47
2025/03/07,17:30:32,NO DATA,NO DATA,12,17,17,25.9,64.6,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,53.97571,SATISFACTORIA,15.74074,BUENA,30,2025-03-07 17:30:32
2025/03/07,17:31:18,NO DATA,NO DATA,11,15,16,25.9,64.5,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,49.01961,BUENA,14.81481,BUENA,30,2025-03-07 17:31:18
2025/03/07,17:32:03,NO DATA,NO DATA,645,0,39424,56.1,7.9,1.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,0.0,BUENA,43417.66,PELIGROSO,30,2025-03-07 17:32:03
2025/03/07,17:32:49,13.698793,-89.19717,11,16,16,25.8,64.6,0.0,09,673.7,0.91,23:35:29,±10%,±10%,±10%,±0.5°C,±2%,±5%,51.9919,SATISFACTORIA,14.81481,BUENA,30,2025-03-07 17:32:49
2025/03/07,17:33:29,13.698700,-89.19663,10,16,16,25.8,63.8,0.0,09,678.9,0.91,23:36:11,±10%,±10%,±10%,±0.5°C,±2%,±5%,51.9919,SATISFACTORIA,14.81481,BUENA,30,2025-03-07 17:33:29
2025/03/07,17:34:10,NO DATA,NO DATA,9,12,13,25.7,64.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,39.21569,BUENA,12.03704,BUENA,30,2025-03-07 17:34:10
2025/03/07,17:34:56,13.698580,-89.19559,12,16,17,25.8,64.1,0.0,09,671.6,1.17,23:37:35,±10%,±10%,±10%,±0.5°C,±2%,±5%,51.9919,SATISFACTORIA,15.74074,BUENA,30,2025-03-07 17:34:56
2025/03/07,17:35:34,13.698569,-89.19507,9,14,14,25.8,64.5,0.0,09,674.7,0.92,23:38:13,±10%,±10%,±10%,±0.5°C,±2%,±5%,45.75163,BUENA,12.96296,BUENA,30,2025-03-07 17:35:34
2025/03/07,17:36:13,13.698443,-89.19465,9,13,13,25.8,64.3,0.0,08,650.8,2.45,23:38:53,±10%,±10%,±10%,±0.5°C,±2%,±5%,42.48366,BUENA,12.03704,BUENA,30,2025-03-07 17:36:13
2025/03/07,17:36:52,13.698452,-89.19401,9,13,15,25.8,64.6,0.0,09,676.4,1.17,23:39:34,±10%,±10%,±10%,±0.5°C,±2%,±5%,42.48366,BUENA,13.88889,BUENA,30,2025-03-07 17:36:52
2025/03/07,17:37:34,13.698377,-89.19349,8,11,13,25.8,64.7,0.1,08,671.6,0.99,23:40:16,±10%,±10%,±10%,±0.5°C,±2%,±5%,35.94771,BUENA,12.03704,BUENA,30,2025-03-07 17:37:34
2025/03/07,17:38:15,NO DATA,NO DATA,8,11,13,25.8,63.6,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,35.94771,BUENA,12.03704,BUENA,30,2025-03-07 17:38:15
2025/03/07,17:39:01,NO DATA,NO DATA,637,0,39424,54.4,7.7,1.3,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,0.0,BUENA,43417.66,PELIGROSO,30,2025-03-07 17:39:01
2025/03/07,17:39:46,NO DATA,NO DATA,9,13,13,25.7,64.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,42.48366,BUENA,12.03704,BUENA,30,2025-03-07 17:39:46
2025/03/07,17:40:32,NO DATA,NO DATA,10,13,14,25.7,64.3,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,42.48366,BUENA,12.96296,BUENA,30,2025-03-07 17:40:32
2025/03/07,17:41:18,NO DATA,NO DATA,10,12,13,25.6,63.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,39.21569,BUENA,12.03704,BUENA,30,2025-03-07 17:41:18
2025/03/07,17:42:04,13.698095,-89.19115,6,9,11,25.6,63.4,0.2,07,665.0,1.51,23:44:45,±10%,±10%,±10%,±0.5°C,±2%,±5%,29.41177,BUENA,10.18519,BUENA,30,2025-03-07 17:42:04
2025/03/07,17:42:44,NO DATA,NO DATA,7,10,11,25.6,63.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,32.67974,BUENA,10.18519,BUENA,30,2025-03-07 17:42:44
2025/03/07,17:43:29,0.016667,0.116667,7,10,10,25.5,63.5,0.0,25,291,35,23:46:10,±10%,±10%,±10%,±0.5°C,±2%,±5%,32.67974,BUENA,9.259259,BUENA,30,2025-03-07 17:43:29
2025/03/07,17:44:09,13.698081,-89.19115,7,9,10,25.4,63.5,0.0,08,665.3,1.45,23:46:51,±10%,±10%,±10%,±0.5°C,±2%,±5%,29.41177,BUENA,9.259259,BUENA,30,2025-03-07 17:44:09
2025/03/07,17:44:50,13.698075,-89.19115,9,11,12,25.3,64.3,0.0,10,665.9,1.42,23:46:52,±10%,±10%,±10%,±0.5°C,±2%,±5%,35.94771,BUENA,11.11111,BUENA,30,2025-03-07 17:44:50
2025/03/07,17:45:28,NO DATA,NO DATA,10,14,15,25.3,64.8,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,45.75163,BUENA,13.88889,BUENA,30,2025-03-07 17:45:28
2025/03/07,17:46:13,13.699121,-89.19051,9,13,13,25.3,65.3,0.0,10,675.2,1.10,23:48:52,±10%,±10%,±10%,±0.5°C,±2%,±5%,42.48366,BUENA,12.03704,BUENA,30,2025-03-07 17:46:13
2025/03/07,17:46:51,NO DATA,NO DATA,8,11,11,25.3,64.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,35.94771,BUENA,10.18519,BUENA,30,2025-03-07 17:46:51
2025/03/07,17:47:37,13.699637,-89.19054,9,14,14,25.3,64.5,0.0,09,673.9,1.08,23:49:38,±10%,±10%,±10%,±0.5°C,±2%,±5%,45.75163,BUENA,12.96296,BUENA,30,2025-03-07 17:47:37
2025/03/10,12:31:56,NO DATA,NO DATA,170,278,287,22.1,85.7,0.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,322.5783,PELIGROSO,166.8384,DAÑINA PARA LA SALUD,30,2025-03-10 12:31:56
2025/03/10,12:32:47,NO DATA,NO DATA,175,281,294,22.3,84.9,0.8,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,324.9759,PELIGROSO,170.303,DAÑINA PARA LA SALUD,30,2025-03-10 12:32:47
2025/03/10,12:33:27,NO DATA,NO DATA,194,293,300,23.0,84.6,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,334.5663,PELIGROSO,173.2727,DAÑINA PARA LA SALUD,30,2025-03-10 12:33:27
2025/03/10,12:34:19,NO DATA,NO DATA,164,265,272,23.1,83.3,0.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,312.1888,PELIGROSO,159.4141,DAÑINA PARA LA SALUD,30,2025-03-10 12:34:19
2025/03/10,16:35:23,NO DATA,NO DATA,86,102,102,26.1,70.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,169.9677,DAÑINA PARA LA SALUD,74.0,SATISFACTORIA,30,2025-03-10 16:35:23
2025/03/10,16:36:19,NO DATA,NO DATA,43,55,58,26.2,70.1,0.3,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,129.5341,NO SATISFACTORIA,52.0,SATISFACTORIA,30,2025-03-10 16:36:19
2025/03/10,16:37:04,NO DATA,NO DATA,22,30,30,26.7,68.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-10 16:37:04
2025/03/10,16:37:50,NO DATA,NO DATA,20,25,25,26.7,67.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,23.14815,BUENA,30,2025-03-10 16:37:50
2025/03/10,16:38:36,NO DATA,NO DATA,18,24,24,26.7,67.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,67.86235,SATISFACTORIA,22.22222,BUENA,30,2025-03-10 16:38:36
2025/03/10,16:39:22,NO DATA,NO DATA,48,60,60,26.6,67.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,139.3735,NO SATISFACTORIA,53.0,SATISFACTORIA,30,2025-03-10 16:39:22
2025/03/10,16:40:07,NO DATA,NO DATA,31,43,43,26.7,67.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,39.81482,BUENA,30,2025-03-10 16:40:07
2025/03/10,16:40:53,NO DATA,NO DATA,18,25,25,26.6,67.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,23.14815,BUENA,30,2025-03-10 16:40:53
2025/03/10,16:41:39,NO DATA,NO DATA,46,56,58,26.6,67.5,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,131.502,NO SATISFACTORIA,52.0,SATISFACTORIA,30,2025-03-10 16:41:39
2025/03/10,16:42:24,NO DATA,NO DATA,17,24,24,26.6,67.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,67.86235,SATISFACTORIA,22.22222,BUENA,30,2025-03-10 16:42:24
2025/03/10,16:43:10,NO DATA,NO DATA,31,44,45,26.6,67.3,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,107.8876,NO SATISFACTORIA,41.66666,BUENA,30,2025-03-10 16:43:10
2025/03/10,16:43:56,NO DATA,NO DATA,25,33,33,26.5,67.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,30.55556,BUENA,30,2025-03-10 16:43:56
2025/03/10,16:44:41,NO DATA,NO DATA,18,25,26,26.5,67.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,24.07407,BUENA,30,2025-03-10 16:44:41
2025/03/10,16:45:27,NO DATA,NO DATA,28,41,44,26.4,67.3,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,101.9839,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-10 16:45:27
2025/03/10,16:46:13,NO DATA,NO DATA,19,27,27,26.4,67.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.0,BUENA,30,2025-03-10 16:46:13
2025/03/10,16:46:57,NO DATA,NO DATA,17,25,26,26.4,67.5,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,24.07407,BUENA,30,2025-03-10 16:46:57
2025/03/10,16:47:43,NO DATA,NO DATA,16,21,21,26.3,67.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,19.44444,BUENA,30,2025-03-10 16:47:43
2025/03/10,16:48:28,NO DATA,NO DATA,16,22,23,26.3,67.8,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,21.2963,BUENA,30,2025-03-10 16:48:28
2025/03/10,16:49:14,NO DATA,NO DATA,22,30,30,26.2,67.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-10 16:49:14
2025/03/10,16:50:00,NO DATA,NO DATA,19,26,27,26.2,68.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-03-10 16:50:00
2025/03/10,16:50:46,NO DATA,NO DATA,17,24,24,26.1,68.1,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,67.86235,SATISFACTORIA,22.22222,BUENA,30,2025-03-10 16:50:46
